filename,primary_label,view,coach_score_0_10,body_rises_early,front_knee_bad,rear_knee_bad,hip_position_bad,first_step_bad,arms_bad,usable_for_training,coach_comment
synth_v12_0930_front_occlusion_low_confidence.mp4,occlusion_low_confidence,front,4.5,0,0,0,0,0,0,yes,synthetic_v12 occlusion_low_confidence
synth_v12_0931_side_left_standing_start_negative.mp4,standing_start_negative,side_left,4.5,0,0,0,0,0,0,yes,synthetic_v12 standing_start_negative
synth_v12_0932_back_first_step_too_short.mp4,first_step_too_short,back,6.6,0,0,0,0,1,0,yes,synthetic_v12 first_step_too_short
synth_v12_0933_back_no_block_start_negative.mp4,no_block_start_negative,back,4.5,0,0,0,0,0,0,yes,synthetic_v12 no_block_start_negative
synth_v12_0934_front_first_step_overstride.mp4,first_step_overstride,front,6.6,0,0,0,0,1,0,yes,synthetic_v12 first_step_overstride
synth_v12_0935_oblique_hip_low.mp4,hip_low,oblique,6.5,0,0,0,1,0,0,yes,synthetic_v12 hip_low
synth_v12_0936_front_slow_exit.mp4,slow_exit,front,6.6,0,0,0,0,1,0,yes,synthetic_v12 slow_exit
synth_v12_0937_front_occlusion_low_confidence.mp4,occlusion_low_confidence,front,4.5,0,0,0,0,0,0,yes,synthetic_v12 occlusion_low_confidence
synth_v12_0938_front_first_step_overstride.mp4,first_step_overstride,front,6.6,0,0,0,0,1,0,yes,synthetic_v12 first_step_overstride
synth_v12_0939_back_arms_crossing.mp4,arms_crossing,back,7.2,0,0,0,0,0,1,yes,synthetic_v12 arms_crossing
synth_v12_0940_side_left_partial_video.mp4,partial_video,side_left,4.5,0,0,0,0,0,0,yes,synthetic_v12 partial_video
synth_v12_0941_front_slow_exit.mp4,slow_exit,front,6.6,0,0,0,0,1,0,yes,synthetic_v12 slow_exit
synth_v12_0942_oblique_good.mp4,good,oblique,9.0,0,0,0,0,0,0,yes,synthetic_v12 good
synth_v12_0943_front_lateral_drift.mp4,lateral_drift,front,6.6,0,0,0,0,1,0,yes,synthetic_v12 lateral_drift
synth_v12_0944_front_partial_video.mp4,partial_video,front,4.5,0,0,0,0,0,0,yes,synthetic_v12 partial_video
synth_v12_0945_unknown_no_block_start_negative.mp4,no_block_start_negative,unknown,4.5,0,0,0,0,0,0,yes,synthetic_v12 no_block_start_negative
synth_v12_0946_oblique_front_knee_too_closed.mp4,front_knee_too_closed,oblique,6.2,0,1,0,0,0,0,yes,synthetic_v12 front_knee_too_closed
synth_v12_0947_side_rear_knee_too_open.mp4,rear_knee_too_open,side,6.2,0,0,1,0,0,0,yes,synthetic_v12 rear_knee_too_open
synth_v12_0948_front_first_step_overstride.mp4,first_step_overstride,front,6.6,0,0,0,0,1,0,yes,synthetic_v12 first_step_overstride
synth_v12_0949_unknown_head_lifts_early.mp4,head_lifts_early,unknown,9.0,0,0,0,0,0,0,yes,synthetic_v12 head_lifts_early
synth_v12_0950_oblique_good.mp4,good,oblique,9.0,0,0,0,0,0,0,yes,synthetic_v12 good
synth_v12_0951_front_rear_knee_too_closed.mp4,rear_knee_too_closed,front,6.2,0,0,1,0,0,0,yes,synthetic_v12 rear_knee_too_closed
synth_v12_0952_side_hip_low.mp4,hip_low,side,6.5,0,0,0,1,0,0,yes,synthetic_v12 hip_low
synth_v12_0953_oblique_hip_high.mp4,hip_high,oblique,6.5,0,0,0,1,0,0,yes,synthetic_v12 hip_high
synth_v12_0954_back_first_step_overstride.mp4,first_step_overstride,back,6.6,0,0,0,0,1,0,yes,synthetic_v12 first_step_overstride
synth_v12_0955_unknown_slow_exit.mp4,slow_exit,unknown,6.6,0,0,0,0,1,0,yes,synthetic_v12 slow_exit
synth_v12_0956_side_left_slow_exit.mp4,slow_exit,side_left,6.6,0,0,0,0,1,0,yes,synthetic_v12 slow_exit
synth_v12_0957_side_left_body_rises_early.mp4,body_rises_early,side_left,6.5,1,0,0,0,0,0,yes,synthetic_v12 body_rises_early
synth_v12_0958_side_left_good.mp4,good,side_left,9.0,0,0,0,0,0,0,yes,synthetic_v12 good
synth_v12_0959_oblique_hip_high.mp4,hip_high,oblique,6.5,0,0,0,1,0,0,yes,synthetic_v12 hip_high
synth_v12_0960_side_left_no_block_start_negative.mp4,no_block_start_negative,side_left,4.5,0,0,0,0,0,0,yes,synthetic_v12 no_block_start_negative
synth_v12_0961_side_rear_knee_too_closed.mp4,rear_knee_too_closed,side,6.2,0,0,1,0,0,0,yes,synthetic_v12 rear_knee_too_closed
synth_v12_0962_back_hip_low.mp4,hip_low,back,6.5,0,0,0,1,0,0,yes,synthetic_v12 hip_low
synth_v12_0963_front_front_knee_too_closed.mp4,front_knee_too_closed,front,6.2,0,1,0,0,0,0,yes,synthetic_v12 front_knee_too_closed
synth_v12_0964_oblique_body_rises_early.mp4,body_rises_early,oblique,6.5,1,0,0,0,0,0,yes,synthetic_v12 body_rises_early
synth_v12_0965_front_front_knee_too_closed.mp4,front_knee_too_closed,front,6.2,0,1,0,0,0,0,yes,synthetic_v12 front_knee_too_closed
synth_v12_0966_unknown_rear_knee_too_closed.mp4,rear_knee_too_closed,unknown,6.2,0,0,1,0,0,0,yes,synthetic_v12 rear_knee_too_closed
synth_v12_0967_oblique_front_knee_too_closed.mp4,front_knee_too_closed,oblique,6.2,0,1,0,0,0,0,yes,synthetic_v12 front_knee_too_closed
synth_v12_0968_unknown_no_block_start_negative.mp4,no_block_start_negative,unknown,4.5,0,0,0,0,0,0,yes,synthetic_v12 no_block_start_negative
synth_v12_0969_side_left_partial_video.mp4,partial_video,side_left,4.5,0,0,0,0,0,0,yes,synthetic_v12 partial_video
synth_v12_0970_back_occlusion_low_confidence.mp4,occlusion_low_confidence,back,4.5,0,0,0,0,0,0,yes,synthetic_v12 occlusion_low_confidence
synth_v12_0971_side_hip_low.mp4,hip_low,side,6.5,0,0,0,1,0,0,yes,synthetic_v12 hip_low
synth_v12_0972_front_first_step_overstride.mp4,first_step_overstride,front,6.6,0,0,0,0,1,0,yes,synthetic_v12 first_step_overstride
synth_v12_0973_oblique_front_knee_too_open.mp4,front_knee_too_open,oblique,6.2,0,1,0,0,0,0,yes,synthetic_v12 front_knee_too_open
synth_v12_0974_back_slow_exit.mp4,slow_exit,back,6.6,0,0,0,0,1,0,yes,synthetic_v12 slow_exit
synth_v12_0975_side_rear_knee_too_closed.mp4,rear_knee_too_closed,side,6.2,0,0,1,0,0,0,yes,synthetic_v12 rear_knee_too_closed
synth_v12_0976_front_good.mp4,good,front,9.0,0,0,0,0,0,0,yes,synthetic_v12 good
synth_v12_0977_unknown_hip_high.mp4,hip_high,unknown,6.5,0,0,0,1,0,0,yes,synthetic_v12 hip_high
synth_v12_0978_oblique_hip_high.mp4,hip_high,oblique,6.5,0,0,0,1,0,0,yes,synthetic_v12 hip_high
synth_v12_0979_front_hip_low.mp4,hip_low,front,6.5,0,0,0,1,0,0,yes,synthetic_v12 hip_low
synth_v12_0980_front_arms_crossing.mp4,arms_crossing,front,7.2,0,0,0,0,0,1,yes,synthetic_v12 arms_crossing
synth_v12_0981_back_arms_crossing.mp4,arms_crossing,back,7.2,0,0,0,0,0,1,yes,synthetic_v12 arms_crossing
synth_v12_0982_front_slow_exit.mp4,slow_exit,front,6.6,0,0,0,0,1,0,yes,synthetic_v12 slow_exit
synth_v12_0983_front_partial_video.mp4,partial_video,front,4.5,0,0,0,0,0,0,yes,synthetic_v12 partial_video
synth_v12_0984_front_rear_knee_too_closed.mp4,rear_knee_too_closed,front,6.2,0,0,1,0,0,0,yes,synthetic_v12 rear_knee_too_closed
synth_v12_0985_back_body_rises_early.mp4,body_rises_early,back,6.5,1,0,0,0,0,0,yes,synthetic_v12 body_rises_early
synth_v12_0986_unknown_good.mp4,good,unknown,9.0,0,0,0,0,0,0,yes,synthetic_v12 good
synth_v12_0987_front_front_knee_too_closed.mp4,front_knee_too_closed,front,6.2,0,1,0,0,0,0,yes,synthetic_v12 front_knee_too_closed
synth_v12_0988_back_body_too_low_drive.mp4,body_too_low_drive,back,9.0,0,0,0,0,0,0,yes,synthetic_v12 body_too_low_drive
synth_v12_0989_side_left_good.mp4,good,side_left,9.0,0,0,0,0,0,0,yes,synthetic_v12 good
synth_v12_0990_back_hip_low.mp4,hip_low,back,6.5,0,0,0,1,0,0,yes,synthetic_v12 hip_low
synth_v12_0991_oblique_lateral_drift.mp4,lateral_drift,oblique,6.6,0,0,0,0,1,0,yes,synthetic_v12 lateral_drift
synth_v12_0992_side_left_front_knee_too_closed.mp4,front_knee_too_closed,side_left,6.2,0,1,0,0,0,0,yes,synthetic_v12 front_knee_too_closed
synth_v12_0993_front_rear_knee_too_closed.mp4,rear_knee_too_closed,front,6.2,0,0,1,0,0,0,yes,synthetic_v12 rear_knee_too_closed
synth_v12_0994_oblique_rear_knee_too_closed.mp4,rear_knee_too_closed,oblique,6.2,0,0,1,0,0,0,yes,synthetic_v12 rear_knee_too_closed
synth_v12_0995_side_occlusion_low_confidence.mp4,occlusion_low_confidence,side,4.5,0,0,0,0,0,0,yes,synthetic_v12 occlusion_low_confidence
synth_v12_0996_side_left_good.mp4,good,side_left,9.0,0,0,0,0,0,0,yes,synthetic_v12 good
synth_v12_0997_side_left_body_too_low_drive.mp4,body_too_low_drive,side_left,9.0,0,0,0,0,0,0,yes,synthetic_v12 body_too_low_drive
synth_v12_0998_unknown_arms_crossing.mp4,arms_crossing,unknown,7.2,0,0,0,0,0,1,yes,synthetic_v12 arms_crossing
synth_v12_0999_oblique_front_knee_too_closed.mp4,front_knee_too_closed,oblique,6.2,0,1,0,0,0,0,yes,synthetic_v12 front_knee_too_closed
synth_v12_1000_back_no_block_start_negative.mp4,no_block_start_negative,back,4.5,0,0,0,0,0,0,yes,synthetic_v12 no_block_start_negative
synth_v12_1001_unknown_rear_knee_too_closed.mp4,rear_knee_too_closed,unknown,6.2,0,0,1,0,0,0,yes,synthetic_v12 rear_knee_too_closed
synth_v12_1002_front_rear_knee_too_open.mp4,rear_knee_too_open,front,6.2,0,0,1,0,0,0,yes,synthetic_v12 rear_knee_too_open
synth_v12_1003_back_no_block_start_negative.mp4,no_block_start_negative,back,4.5,0,0,0,0,0,0,yes,synthetic_v12 no_block_start_negative
synth_v12_1004_front_partial_video.mp4,partial_video,front,4.5,0,0,0,0,0,0,yes,synthetic_v12 partial_video
synth_v12_1005_side_left_occlusion_low_confidence.mp4,occlusion_low_confidence,side_left,4.5,0,0,0,0,0,0,yes,synthetic_v12 occlusion_low_confidence
synth_v12_1006_front_good.mp4,good,front,9.0,0,0,0,0,0,0,yes,synthetic_v12 good
synth_v12_1007_unknown_front_knee_too_open.mp4,front_knee_too_open,unknown,6.2,0,1,0,0,0,0,yes,synthetic_v12 front_knee_too_open
synth_v12_1008_side_left_body_too_low_drive.mp4,body_too_low_drive,side_left,9.0,0,0,0,0,0,0,yes,synthetic_v12 body_too_low_drive
synth_v12_1009_front_arms_crossing.mp4,arms_crossing,front,7.2,0,0,0,0,0,1,yes,synthetic_v12 arms_crossing
synth_v12_1010_oblique_head_lifts_early.mp4,head_lifts_early,oblique,9.0,0,0,0,0,0,0,yes,synthetic_v12 head_lifts_early
synth_v12_1011_unknown_no_block_start_negative.mp4,no_block_start_negative,unknown,4.5,0,0,0,0,0,0,yes,synthetic_v12 no_block_start_negative
synth_v12_1012_front_slow_exit.mp4,slow_exit,front,6.6,0,0,0,0,1,0,yes,synthetic_v12 slow_exit
synth_v12_1013_side_left_hip_high.mp4,hip_high,side_left,6.5,0,0,0,1,0,0,yes,synthetic_v12 hip_high
synth_v12_1014_unknown_arms_crossing.mp4,arms_crossing,unknown,7.2,0,0,0,0,0,1,yes,synthetic_v12 arms_crossing
synth_v12_1015_oblique_first_step_too_short.mp4,first_step_too_short,oblique,6.6,0,0,0,0,1,0,yes,synthetic_v12 first_step_too_short
synth_v12_1016_unknown_front_knee_too_open.mp4,front_knee_too_open,unknown,6.2,0,1,0,0,0,0,yes,synthetic_v12 front_knee_too_open
synth_v12_1017_side_left_first_step_too_short.mp4,first_step_too_short,side_left,6.6,0,0,0,0,1,0,yes,synthetic_v12 first_step_too_short
synth_v12_1018_front_good.mp4,good,front,9.0,0,0,0,0,0,0,yes,synthetic_v12 good
synth_v12_1019_front_body_rises_early.mp4,body_rises_early,front,6.5,1,0,0,0,0,0,yes,synthetic_v12 body_rises_early
synth_v12_1020_unknown_body_too_low_drive.mp4,body_too_low_drive,unknown,9.0,0,0,0,0,0,0,yes,synthetic_v12 body_too_low_drive
synth_v12_1021_front_bad_block_spacing.mp4,bad_block_spacing,front,6.2,0,1,1,0,0,0,yes,synthetic_v12 bad_block_spacing
synth_v12_1022_unknown_slow_exit.mp4,slow_exit,unknown,6.6,0,0,0,0,1,0,yes,synthetic_v12 slow_exit
synth_v12_1023_unknown_slow_exit.mp4,slow_exit,unknown,6.6,0,0,0,0,1,0,yes,synthetic_v12 slow_exit
synth_v12_1024_side_left_partial_video.mp4,partial_video,side_left,4.5,0,0,0,0,0,0,yes,synthetic_v12 partial_video
synth_v12_1025_oblique_arms_crossing.mp4,arms_crossing,oblique,7.2,0,0,0,0,0,1,yes,synthetic_v12 arms_crossing
synth_v12_1026_oblique_front_knee_too_closed.mp4,front_knee_too_closed,oblique,6.2,0,1,0,0,0,0,yes,synthetic_v12 front_knee_too_closed
synth_v12_1027_side_head_lifts_early.mp4,head_lifts_early,side,9.0,0,0,0,0,0,0,yes,synthetic_v12 head_lifts_early
synth_v12_1028_unknown_hip_high.mp4,hip_high,unknown,6.5,0,0,0,1,0,0,yes,synthetic_v12 hip_high
synth_v12_1029_side_left_rear_knee_too_open.mp4,rear_knee_too_open,side_left,6.2,0,0,1,0,0,0,yes,synthetic_v12 rear_knee_too_open
synth_v12_1030_front_partial_video.mp4,partial_video,front,4.5,0,0,0,0,0,0,yes,synthetic_v12 partial_video
synth_v12_1031_back_body_too_low_drive.mp4,body_too_low_drive,back,9.0,0,0,0,0,0,0,yes,synthetic_v12 body_too_low_drive
synth_v12_1032_unknown_body_too_low_drive.mp4,body_too_low_drive,unknown,9.0,0,0,0,0,0,0,yes,synthetic_v12 body_too_low_drive
synth_v12_1033_side_body_rises_early.mp4,body_rises_early,side,6.5,1,0,0,0,0,0,yes,synthetic_v12 body_rises_early
synth_v12_1034_back_first_step_too_short.mp4,first_step_too_short,back,6.6,0,0,0,0,1,0,yes,synthetic_v12 first_step_too_short
synth_v12_1035_front_hip_high.mp4,hip_high,front,6.5,0,0,0,1,0,0,yes,synthetic_v12 hip_high
synth_v12_1036_front_hip_low.mp4,hip_low,front,6.5,0,0,0,1,0,0,yes,synthetic_v12 hip_low
synth_v12_1037_unknown_rear_knee_too_closed.mp4,rear_knee_too_closed,unknown,6.2,0,0,1,0,0,0,yes,synthetic_v12 rear_knee_too_closed
synth_v12_1038_front_first_step_overstride.mp4,first_step_overstride,front,6.6,0,0,0,0,1,0,yes,synthetic_v12 first_step_overstride
synth_v12_1039_side_front_knee_too_open.mp4,front_knee_too_open,side,6.2,0,1,0,0,0,0,yes,synthetic_v12 front_knee_too_open
synth_v12_1040_front_rear_knee_too_open.mp4,rear_knee_too_open,front,6.2,0,0,1,0,0,0,yes,synthetic_v12 rear_knee_too_open
synth_v12_1041_side_hip_low.mp4,hip_low,side,6.5,0,0,0,1,0,0,yes,synthetic_v12 hip_low
synth_v12_1042_oblique_bad_block_spacing.mp4,bad_block_spacing,oblique,6.2,0,1,1,0,0,0,yes,synthetic_v12 bad_block_spacing
synth_v12_1043_front_partial_video.mp4,partial_video,front,4.5,0,0,0,0,0,0,yes,synthetic_v12 partial_video
synth_v12_1044_side_left_head_lifts_early.mp4,head_lifts_early,side_left,9.0,0,0,0,0,0,0,yes,synthetic_v12 head_lifts_early
synth_v12_1045_unknown_slow_exit.mp4,slow_exit,unknown,6.6,0,0,0,0,1,0,yes,synthetic_v12 slow_exit
synth_v12_1046_unknown_good.mp4,good,unknown,9.0,0,0,0,0,0,0,yes,synthetic_v12 good
synth_v12_1047_side_body_rises_early.mp4,body_rises_early,side,6.5,1,0,0,0,0,0,yes,synthetic_v12 body_rises_early
synth_v12_1048_unknown_lateral_drift.mp4,lateral_drift,unknown,6.6,0,0,0,0,1,0,yes,synthetic_v12 lateral_drift
synth_v12_1049_oblique_good.mp4,good,oblique,9.0,0,0,0,0,0,0,yes,synthetic_v12 good
synth_v12_1050_oblique_lateral_drift.mp4,lateral_drift,oblique,6.6,0,0,0,0,1,0,yes,synthetic_v12 lateral_drift
synth_v12_1051_side_arms_crossing.mp4,arms_crossing,side,7.2,0,0,0,0,0,1,yes,synthetic_v12 arms_crossing
synth_v12_1052_unknown_lateral_drift.mp4,lateral_drift,unknown,6.6,0,0,0,0,1,0,yes,synthetic_v12 lateral_drift
synth_v12_1053_back_lateral_drift.mp4,lateral_drift,back,6.6,0,0,0,0,1,0,yes,synthetic_v12 lateral_drift
synth_v12_1054_side_left_hip_high.mp4,hip_high,side_left,6.5,0,0,0,1,0,0,yes,synthetic_v12 hip_high
synth_v12_1055_unknown_occlusion_low_confidence.mp4,occlusion_low_confidence,unknown,4.5,0,0,0,0,0,0,yes,synthetic_v12 occlusion_low_confidence
synth_v12_1056_front_lateral_drift.mp4,lateral_drift,front,6.6,0,0,0,0,1,0,yes,synthetic_v12 lateral_drift
synth_v12_1057_back_front_knee_too_closed.mp4,front_knee_too_closed,back,6.2,0,1,0,0,0,0,yes,synthetic_v12 front_knee_too_closed
synth_v12_1058_back_hip_low.mp4,hip_low,back,6.5,0,0,0,1,0,0,yes,synthetic_v12 hip_low
synth_v12_1059_front_arms_crossing.mp4,arms_crossing,front,7.2,0,0,0,0,0,1,yes,synthetic_v12 arms_crossing
synth_v12_1060_unknown_head_lifts_early.mp4,head_lifts_early,unknown,9.0,0,0,0,0,0,0,yes,synthetic_v12 head_lifts_early
synth_v12_1061_side_left_standing_start_negative.mp4,standing_start_negative,side_left,4.5,0,0,0,0,0,0,yes,synthetic_v12 standing_start_negative
synth_v12_1062_side_left_standing_start_negative.mp4,standing_start_negative,side_left,4.5,0,0,0,0,0,0,yes,synthetic_v12 standing_start_negative
synth_v12_1063_unknown_front_knee_too_closed.mp4,front_knee_too_closed,unknown,6.2,0,1,0,0,0,0,yes,synthetic_v12 front_knee_too_closed
synth_v12_1064_unknown_body_too_low_drive.mp4,body_too_low_drive,unknown,9.0,0,0,0,0,0,0,yes,synthetic_v12 body_too_low_drive
synth_v12_1065_back_first_step_too_short.mp4,first_step_too_short,back,6.6,0,0,0,0,1,0,yes,synthetic_v12 first_step_too_short
synth_v12_1066_side_left_hip_low.mp4,hip_low,side_left,6.5,0,0,0,1,0,0,yes,synthetic_v12 hip_low
synth_v12_1067_unknown_arms_crossing.mp4,arms_crossing,unknown,7.2,0,0,0,0,0,1,yes,synthetic_v12 arms_crossing
synth_v12_1068_unknown_arms_crossing.mp4,arms_crossing,unknown,7.2,0,0,0,0,0,1,yes,synthetic_v12 arms_crossing
synth_v12_1069_unknown_bad_block_spacing.mp4,bad_block_spacing,unknown,6.2,0,1,1,0,0,0,yes,synthetic_v12 bad_block_spacing
synth_v12_1070_unknown_arms_crossing.mp4,arms_crossing,unknown,7.2,0,0,0,0,0,1,yes,synthetic_v12 arms_crossing
synth_v12_1071_unknown_hip_high.mp4,hip_high,unknown,6.5,0,0,0,1,0,0,yes,synthetic_v12 hip_high
synth_v12_1072_front_arms_crossing.mp4,arms_crossing,front,7.2,0,0,0,0,0,1,yes,synthetic_v12 arms_crossing
synth_v12_1073_side_left_head_lifts_early.mp4,head_lifts_early,side_left,9.0,0,0,0,0,0,0,yes,synthetic_v12 head_lifts_early
synth_v12_1074_unknown_no_block_start_negative.mp4,no_block_start_negative,unknown,4.5,0,0,0,0,0,0,yes,synthetic_v12 no_block_start_negative
synth_v12_1075_side_left_front_knee_too_open.mp4,front_knee_too_open,side_left,6.2,0,1,0,0,0,0,yes,synthetic_v12 front_knee_too_open
synth_v12_1076_unknown_lateral_drift.mp4,lateral_drift,unknown,6.6,0,0,0,0,1,0,yes,synthetic_v12 lateral_drift
synth_v12_1077_unknown_arms_crossing.mp4,arms_crossing,unknown,7.2,0,0,0,0,0,1,yes,synthetic_v12 arms_crossing
synth_v12_1078_oblique_bad_block_spacing.mp4,bad_block_spacing,oblique,6.2,0,1,1,0,0,0,yes,synthetic_v12 bad_block_spacing
synth_v12_1079_front_no_block_start_negative.mp4,no_block_start_negative,front,4.5,0,0,0,0,0,0,yes,synthetic_v12 no_block_start_negative
synth_v12_1080_side_rear_knee_too_open.mp4,rear_knee_too_open,side,6.2,0,0,1,0,0,0,yes,synthetic_v12 rear_knee_too_open
synth_v12_1081_side_first_step_overstride.mp4,first_step_overstride,side,6.6,0,0,0,0,1,0,yes,synthetic_v12 first_step_overstride
synth_v12_1082_oblique_good.mp4,good,oblique,9.0,0,0,0,0,0,0,yes,synthetic_v12 good
synth_v12_1083_oblique_head_lifts_early.mp4,head_lifts_early,oblique,9.0,0,0,0,0,0,0,yes,synthetic_v12 head_lifts_early
synth_v12_1084_front_partial_video.mp4,partial_video,front,4.5,0,0,0,0,0,0,yes,synthetic_v12 partial_video
synth_v12_1085_unknown_partial_video.mp4,partial_video,unknown,4.5,0,0,0,0,0,0,yes,synthetic_v12 partial_video
synth_v12_1086_side_occlusion_low_confidence.mp4,occlusion_low_confidence,side,4.5,0,0,0,0,0,0,yes,synthetic_v12 occlusion_low_confidence
synth_v12_1087_side_left_hip_high.mp4,hip_high,side_left,6.5,0,0,0,1,0,0,yes,synthetic_v12 hip_high
synth_v12_1088_side_left_head_lifts_early.mp4,head_lifts_early,side_left,9.0,0,0,0,0,0,0,yes,synthetic_v12 head_lifts_early
synth_v12_1089_front_bad_block_spacing.mp4,bad_block_spacing,front,6.2,0,1,1,0,0,0,yes,synthetic_v12 bad_block_spacing
synth_v12_1090_oblique_bad_block_spacing.mp4,bad_block_spacing,oblique,6.2,0,1,1,0,0,0,yes,synthetic_v12 bad_block_spacing
synth_v12_1091_unknown_body_rises_early.mp4,body_rises_early,unknown,6.5,1,0,0,0,0,0,yes,synthetic_v12 body_rises_early
synth_v12_1092_back_partial_video.mp4,partial_video,back,4.5,0,0,0,0,0,0,yes,synthetic_v12 partial_video
synth_v12_1093_back_arms_crossing.mp4,arms_crossing,back,7.2,0,0,0,0,0,1,yes,synthetic_v12 arms_crossing
synth_v12_1094_front_head_lifts_early.mp4,head_lifts_early,front,9.0,0,0,0,0,0,0,yes,synthetic_v12 head_lifts_early
synth_v12_1095_front_bad_block_spacing.mp4,bad_block_spacing,front,6.2,0,1,1,0,0,0,yes,synthetic_v12 bad_block_spacing
synth_v12_1096_side_hip_high.mp4,hip_high,side,6.5,0,0,0,1,0,0,yes,synthetic_v12 hip_high
synth_v12_1097_oblique_front_knee_too_open.mp4,front_knee_too_open,oblique,6.2,0,1,0,0,0,0,yes,synthetic_v12 front_knee_too_open
synth_v12_1098_unknown_head_lifts_early.mp4,head_lifts_early,unknown,9.0,0,0,0,0,0,0,yes,synthetic_v12 head_lifts_early
synth_v12_1099_back_no_block_start_negative.mp4,no_block_start_negative,back,4.5,0,0,0,0,0,0,yes,synthetic_v12 no_block_start_negative
synth_v12_1100_unknown_hip_high.mp4,hip_high,unknown,6.5,0,0,0,1,0,0,yes,synthetic_v12 hip_high
synth_v12_1101_back_slow_exit.mp4,slow_exit,back,6.6,0,0,0,0,1,0,yes,synthetic_v12 slow_exit
synth_v12_1102_back_hip_low.mp4,hip_low,back,6.5,0,0,0,1,0,0,yes,synthetic_v12 hip_low
synth_v12_1103_side_left_arms_crossing.mp4,arms_crossing,side_left,7.2,0,0,0,0,0,1,yes,synthetic_v12 arms_crossing
synth_v12_1104_back_arms_crossing.mp4,arms_crossing,back,7.2,0,0,0,0,0,1,yes,synthetic_v12 arms_crossing
synth_v12_1105_side_left_standing_start_negative.mp4,standing_start_negative,side_left,4.5,0,0,0,0,0,0,yes,synthetic_v12 standing_start_negative
synth_v12_1106_side_left_first_step_too_short.mp4,first_step_too_short,side_left,6.6,0,0,0,0,1,0,yes,synthetic_v12 first_step_too_short
synth_v12_1107_side_front_knee_too_open.mp4,front_knee_too_open,side,6.2,0,1,0,0,0,0,yes,synthetic_v12 front_knee_too_open
synth_v12_1108_front_slow_exit.mp4,slow_exit,front,6.6,0,0,0,0,1,0,yes,synthetic_v12 slow_exit
synth_v12_1109_oblique_hip_high.mp4,hip_high,oblique,6.5,0,0,0,1,0,0,yes,synthetic_v12 hip_high
synth_v12_1110_oblique_no_block_start_negative.mp4,no_block_start_negative,oblique,4.5,0,0,0,0,0,0,yes,synthetic_v12 no_block_start_negative
synth_v12_1111_front_bad_block_spacing.mp4,bad_block_spacing,front,6.2,0,1,1,0,0,0,yes,synthetic_v12 bad_block_spacing
synth_v12_1112_back_lateral_drift.mp4,lateral_drift,back,6.6,0,0,0,0,1,0,yes,synthetic_v12 lateral_drift
synth_v12_1113_oblique_front_knee_too_closed.mp4,front_knee_too_closed,oblique,6.2,0,1,0,0,0,0,yes,synthetic_v12 front_knee_too_closed
synth_v12_1114_front_first_step_overstride.mp4,first_step_overstride,front,6.6,0,0,0,0,1,0,yes,synthetic_v12 first_step_overstride
synth_v12_1115_back_bad_block_spacing.mp4,bad_block_spacing,back,6.2,0,1,1,0,0,0,yes,synthetic_v12 bad_block_spacing
synth_v12_1116_side_front_knee_too_open.mp4,front_knee_too_open,side,6.2,0,1,0,0,0,0,yes,synthetic_v12 front_knee_too_open
synth_v12_1117_back_slow_exit.mp4,slow_exit,back,6.6,0,0,0,0,1,0,yes,synthetic_v12 slow_exit
synth_v12_1118_side_body_rises_early.mp4,body_rises_early,side,6.5,1,0,0,0,0,0,yes,synthetic_v12 body_rises_early
synth_v12_1119_front_partial_video.mp4,partial_video,front,4.5,0,0,0,0,0,0,yes,synthetic_v12 partial_video
synth_v12_1120_front_bad_block_spacing.mp4,bad_block_spacing,front,6.2,0,1,1,0,0,0,yes,synthetic_v12 bad_block_spacing
synth_v12_1121_side_left_bad_block_spacing.mp4,bad_block_spacing,side_left,6.2,0,1,1,0,0,0,yes,synthetic_v12 bad_block_spacing
synth_v12_1122_front_front_knee_too_open.mp4,front_knee_too_open,front,6.2,0,1,0,0,0,0,yes,synthetic_v12 front_knee_too_open
synth_v12_1123_side_hip_high.mp4,hip_high,side,6.5,0,0,0,1,0,0,yes,synthetic_v12 hip_high
synth_v12_1124_side_arms_crossing.mp4,arms_crossing,side,7.2,0,0,0,0,0,1,yes,synthetic_v12 arms_crossing
synth_v12_1125_front_arms_crossing.mp4,arms_crossing,front,7.2,0,0,0,0,0,1,yes,synthetic_v12 arms_crossing
synth_v12_1126_oblique_hip_low.mp4,hip_low,oblique,6.5,0,0,0,1,0,0,yes,synthetic_v12 hip_low
synth_v12_1127_unknown_good.mp4,good,unknown,9.0,0,0,0,0,0,0,yes,synthetic_v12 good
synth_v12_1128_side_left_front_knee_too_closed.mp4,front_knee_too_closed,side_left,6.2,0,1,0,0,0,0,yes,synthetic_v12 front_knee_too_closed
synth_v12_1129_oblique_hip_high.mp4,hip_high,oblique,6.5,0,0,0,1,0,0,yes,synthetic_v12 hip_high
synth_v12_1130_back_bad_block_spacing.mp4,bad_block_spacing,back,6.2,0,1,1,0,0,0,yes,synthetic_v12 bad_block_spacing
synth_v12_1131_front_slow_exit.mp4,slow_exit,front,6.6,0,0,0,0,1,0,yes,synthetic_v12 slow_exit
synth_v12_1132_side_body_too_low_drive.mp4,body_too_low_drive,side,9.0,0,0,0,0,0,0,yes,synthetic_v12 body_too_low_drive
synth_v12_1133_side_arms_crossing.mp4,arms_crossing,side,7.2,0,0,0,0,0,1,yes,synthetic_v12 arms_crossing
